path,module,type,imported_by,endpoint_or_agent_using_it,evidence_file,decision,owner,deadline
src/rag/code_ownership_metadata.py,src.rag.code_ownership_metadata,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/code_to_test_traceability.py,src.rag.code_to_test_traceability,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/cohort_error_analysis.py,src.rag.cohort_error_analysis,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/colbert.py,src.rag.colbert,runtime_active,src.rag.colbert_reranking,,final_case_evidence/runtime_usage_inventory.csv,keep,product,before_GO
src/rag/colbert_reranking.py,src.rag.colbert_reranking,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/commercial_startup_intelligence_baseline.py,src.rag.commercial_startup_intelligence_baseline,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/commit_history_retrieval.py,src.rag.commit_history_retrieval,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/community_summaries.py,src.rag.community_summaries,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/competing_theory_generator.py,src.rag.competing_theory_generator,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/complexity_triggered_agentic_mode.py,src.rag.complexity_triggered_agentic_mode,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/component_blame_assignment.py,src.rag.component_blame_assignment,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/component_level_rag_eval_matrix.py,src.rag.component_level_rag_eval_matrix,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/compounding_hallucination_monitor.py,src.rag.compounding_hallucination_monitor,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/conclusion_after_evidence_synthesis.py,src.rag.conclusion_after_evidence_synthesis,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/conclusion_support_validator.py,src.rag.conclusion_support_validator,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/confidence_calibration.py,src.rag.confidence_calibration,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/confidence_downgrade_reason.py,src.rag.confidence_downgrade_reason,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/config_manifest.py,src.rag.config_manifest,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/conflicting_documents_test.py,src.rag.conflicting_documents_test,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/conformal_prediction.py,src.rag.conformal_prediction,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/conformal_risk_control.py,src.rag.conformal_risk_control,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/constrained_decoding.py,src.rag.constrained_decoding,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/constraint_satisfaction_score.py,src.rag.constraint_satisfaction_score,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/content_change_diff.py,src.rag.content_change_diff,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/context_diffing.py,src.rag.context_diffing,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/context_firewall.py,src.rag.context_firewall,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/context_insufficiency_hallucination_detector.py,src.rag.context_insufficiency_hallucination_detector,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/context_misuse_detector.py,src.rag.context_misuse_detector,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/context_packer.py,src.rag.context_packer,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/context_packing.py,src.rag.context_packing,runtime_active,src.briefing.action_brief;src.evaluation.rag_eval;src.rag.rag_pipeline,,final_case_evidence/runtime_usage_inventory.csv,keep,product,before_GO
src/rag/context_priority_scoring.py,src.rag.context_priority_scoring,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/context_registry.py,src.rag.context_registry,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/context_relevance.py,src.rag.context_relevance,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/context_utilization_signal.py,src.rag.context_utilization_signal,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/context_window_budget_optimizer.py,src.rag.context_window_budget_optimizer,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/contextual_compression.py,src.rag.contextual_compression,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/contextual_retrieval.py,src.rag.contextual_retrieval,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/contradicted_claim_flag.py,src.rag.contradicted_claim_flag,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/contradiction_aware_summarization.py,src.rag.contradiction_aware_summarization,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/contradiction_detection.py,src.rag.contradiction_detection,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/contradiction_edges.py,src.rag.contradiction_edges,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/contradiction_resolution_agent.py,src.rag.contradiction_resolution_agent,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/conversation_simulation.py,src.rag.conversation_simulation,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/copy_preserving_editing.py,src.rag.copy_preserving_editing,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/corpus_scope_classifier.py,src.rag.corpus_scope_classifier,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/correction_memory.py,src.rag.correction_memory,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/corrective_rag.py,src.rag.corrective_rag,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/corrective_rag_crag.py,src.rag.corrective_rag_crag,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/corrective_retrieval_action.py,src.rag.corrective_retrieval_action,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/cost_per_analysis.py,src.rag.cost_per_analysis,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/counter_evidence.py,src.rag.counter_evidence,runtime_active,src.rag.evidence_sufficiency,,final_case_evidence/runtime_usage_inventory.csv,keep,product,before_GO
src/rag/counter_evidence_retrieval.py,src.rag.counter_evidence_retrieval,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/counter_example_retrieval.py,src.rag.counter_example_retrieval,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/counter_hypothesis_generator.py,src.rag.counter_hypothesis_generator,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/counterfactual_reasoning.py,src.rag.counterfactual_reasoning,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/coverage_checklist.py,src.rag.coverage_checklist,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/coverage_gap_detector.py,src.rag.coverage_gap_detector,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/coverage_saturation_detector.py,src.rag.coverage_saturation_detector,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/crag_retrieval_evaluator.py,src.rag.crag_retrieval_evaluator,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/crawl4ai.py,src.rag.crawl4ai,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/crawlee.py,src.rag.crawlee,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/crewai.py,src.rag.crewai,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/critic_agent.py,src.rag.critic_agent,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/critic_as_tool.py,src.rag.critic_as_tool,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/critique_revise_loop.py,src.rag.critique_revise_loop,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/cross_check_agent.py,src.rag.cross_check_agent,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/cross_encoder.py,src.rag.cross_encoder,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/cross_encoder_reranking.py,src.rag.cross_encoder_reranking,runtime_active,src.rag.cross_encoder,,final_case_evidence/runtime_usage_inventory.csv,keep,product,before_GO
src/rag/cross_file_retrieval.py,src.rag.cross_file_retrieval,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/cross_lingual_retrieval.py,src.rag.cross_lingual_retrieval,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/cross_page_table_merging.py,src.rag.cross_page_table_merging,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/cross_run_leakage_tests.py,src.rag.cross_run_leakage_tests,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/cross_section_consistency_check.py,src.rag.cross_section_consistency_check,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/curator_agent.py,src.rag.curator_agent,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/currentness_score.py,src.rag.currentness_score,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/custom_pytest_evals.py,src.rag.custom_pytest_evals,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/data_exfiltration_tests.py,src.rag.data_exfiltration_tests,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/data_poisoning.py,src.rag.data_poisoning,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/data_sufficiency_score.py,src.rag.data_sufficiency_score,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/dataset_limitation_disclosure.py,src.rag.dataset_limitation_disclosure,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/decision_accountability_log.py,src.rag.decision_accountability_log,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/decision_graph.py,src.rag.decision_graph,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/decision_memory.py,src.rag.decision_memory,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/decision_path_trace.py,src.rag.decision_path_trace,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/decision_provenance.py,src.rag.decision_provenance,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/decision_ranking.py,src.rag.decision_ranking,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/decision_taxonomy.py,src.rag.decision_taxonomy,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/decomposition_capability_score.py,src.rag.decomposition_capability_score,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/decomposition_prompting.py,src.rag.decomposition_prompting,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/dependency_graph.py,src.rag.dependency_graph,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/dependency_graph_retrieval.py,src.rag.dependency_graph_retrieval,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/design_document_consistency_check.py,src.rag.design_document_consistency_check,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/detector_robustness_under_label_noise.py,src.rag.detector_robustness_under_label_noise,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/deterministic_report_resolver.py,src.rag.deterministic_report_resolver,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/diagram_to_text.py,src.rag.diagram_to_text,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/diff_based_generation.py,src.rag.diff_based_generation,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/disconfirming_evidence_search.py,src.rag.disconfirming_evidence_search,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/do_not_answer_unless_grounded_mode.py,src.rag.do_not_answer_unless_grounded_mode,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/docker_compose.py,src.rag.docker_compose,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/document_layout.py,src.rag.document_layout,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/document_structure_preservation_score.py,src.rag.document_structure_preservation_score,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/document_to_test_traceability.py,src.rag.document_to_test_traceability,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/document_tree_traversal.py,src.rag.document_tree_traversal,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/document_type_error_slices.py,src.rag.document_type_error_slices,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/documentation_consistency_gate.py,src.rag.documentation_consistency_gate,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/domain_keyphrase_extraction.py,src.rag.domain_keyphrase_extraction,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/domain_ontology.py,src.rag.domain_ontology,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/domain_qa_adaptation_layer.py,src.rag.domain_qa_adaptation_layer,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/domain_specific_crawler.py,src.rag.domain_specific_crawler,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/domain_specific_multimodal_rag.py,src.rag.domain_specific_multimodal_rag,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/domain_specific_synonym_graph.py,src.rag.domain_specific_synonym_graph,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/domain_terminology_resolver.py,src.rag.domain_terminology_resolver,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/drift_like_search.py,src.rag.drift_like_search,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/dspy.py,src.rag.dspy,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/dual_perspective_retrieval.py,src.rag.dual_perspective_retrieval,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/duckdb_benchmark_registry.py,src.rag.duckdb_benchmark_registry,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/duplicate_context_removal.py,src.rag.duplicate_context_removal,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/duplicate_source_cluster_detector.py,src.rag.duplicate_source_cluster_detector,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/duplicated_section_detector.py,src.rag.duplicated_section_detector,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/dvc_golden_set_versioning.py,src.rag.dvc_golden_set_versioning,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/dynamic_corpus_benchmark.py,src.rag.dynamic_corpus_benchmark,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/ebnf_constrained_decoding.py,src.rag.ebnf_constrained_decoding,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/embedding_cache.py,src.rag.embedding_cache,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/embeddings.py,src.rag.embeddings,runtime_active,src.agents.nvidia_rag_agent;src.evaluation.qdrant_retrieval_eval;src.evaluation.rag_baseline;src.evaluation.rag_eval;src.pipeline.run_pipeline;src.rag.hybrid_retrieval;src.rag.hybrid_retriever;src.rag.hyde;src.rag.ingestion_pipeline;src.rag.rag_pipeline;src.rag.rag_service_factory;src.rag.semantic_retrieval;src.services.product.service,,final_case_evidence/runtime_usage_inventory.csv,keep,product,before_GO
src/rag/empty_claim_detector.py,src.rag.empty_claim_detector,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/end_to_end_answer_eval.py,src.rag.end_to_end_answer_eval,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/ensemble_of_evaluators.py,src.rag.ensemble_of_evaluators,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/entailed_contradicted_baseless_labels.py,src.rag.entailed_contradicted_baseless_labels,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/entailment_based_verification.py,src.rag.entailment_based_verification,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/entity_centric_retrieval.py,src.rag.entity_centric_retrieval,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/entity_resolution.py,src.rag.entity_resolution,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/enum_adherence_score.py,src.rag.enum_adherence_score,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/episodic_memory.py,src.rag.episodic_memory,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/equation_aware_retrieval.py,src.rag.equation_aware_retrieval,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/eval_manifest.py,src.rag.eval_manifest,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/evaluation_tool_cross_validation.py,src.rag.evaluation_tool_cross_validation,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/event_time_vs_ingestion_time_separation.py,src.rag.event_time_vs_ingestion_time_separation,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/evidence_auditor_agent.py,src.rag.evidence_auditor_agent,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/evidence_clustering_before_packing.py,src.rag.evidence_clustering_before_packing,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/evidence_coverage_score.py,src.rag.evidence_coverage_score,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/evidence_diff.py,src.rag.evidence_diff,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/evidence_extraction_before_generation.py,src.rag.evidence_extraction_before_generation,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/evidence_first_final_answer.py,src.rag.evidence_first_final_answer,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/evidence_graph.py,src.rag.evidence_graph,runtime_active,src.rag.evidence_graph_builder;src.rag.evidence_graph_schema;src.rag.graph_alternative_candidates;src.rag.graph_retriever;src.rag.graphrag_runtime;src.rag.hybrid_graph_retriever,,final_case_evidence/runtime_usage_inventory.csv,keep,product,before_GO
src/rag/evidence_graph_builder.py,src.rag.evidence_graph_builder,runtime_active,src.rag.hybrid_graph_retriever,,final_case_evidence/runtime_usage_inventory.csv,keep,product,before_GO
src/rag/evidence_graph_construction.py,src.rag.evidence_graph_construction,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/evidence_graph_schema.py,src.rag.evidence_graph_schema,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/evidence_manifest.py,src.rag.evidence_manifest,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/evidence_novelty_score.py,src.rag.evidence_novelty_score,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/evidence_only_answer_mode.py,src.rag.evidence_only_answer_mode,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/evidence_refs.py,src.rag.evidence_refs,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/evidence_statistical_candidates.py,src.rag.evidence_statistical_candidates,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/evidence_sufficiency.py,src.rag.evidence_sufficiency,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/evidence_sufficiency_classifier.py,src.rag.evidence_sufficiency_classifier,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/evidence_taxonomy.py,src.rag.evidence_taxonomy,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/executive_summary_after_full_report.py,src.rag.executive_summary_after_full_report,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/expected_utility.py,src.rag.expected_utility,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/expected_value_reasoning.py,src.rag.expected_value_reasoning,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/expensive_model_escalation_gate.py,src.rag.expensive_model_escalation_gate,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/experiment_manifest.py,src.rag.experiment_manifest,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/explainable_recommendation_graph.py,src.rag.explainable_recommendation_graph,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/explicit_degradation_report.py,src.rag.explicit_degradation_report,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/factored_decomposition.py,src.rag.factored_decomposition,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/factual_consistency.py,src.rag.factual_consistency,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/factual_consistency_scoring.py,src.rag.factual_consistency_scoring,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/failed_source_disclosure.py,src.rag.failed_source_disclosure,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
src/rag/failure_attribution_matrix.py,src.rag.failure_attribution_matrix,governance_only,,,final_case_evidence/runtime_usage_inventory.csv,keep_catalog_or_benchmark,product,before_GO
