event_id,resolved_family,independence_cluster_id,adjudication_state,adjudication_reason
14220,FOMC_DECISION,181f47fc38f02ebb52460080,ACCEPT_STRICT_FAMILY,"specific scheduled Fed/FOMC meeting decision, vote, or dissent outcome"
20377,FOMC_DECISION,d73ec91e45c2197814e75ebd,REJECT_FALSE_POSITIVE,broad annual/by-date/month action rather than an unambiguous single scheduled FOMC meeting outcome
75478,FOMC_DECISION,e302a38937c3bd7cb0ad8e70,ACCEPT_STRICT_FAMILY,"specific scheduled Fed/FOMC meeting decision, vote, or dissent outcome"
602230,FOMC_DECISION,ce6ad8c32fa591d894bc2224,ACCEPT_STRICT_FAMILY,"specific scheduled Fed/FOMC meeting decision, vote, or dissent outcome"
101936,FOMC_DECISION,d7b6d64cac964d747ea14f4f,REJECT_FALSE_POSITIVE,broad annual/by-date/month action rather than an unambiguous single scheduled FOMC meeting outcome
329566,FOMC_DECISION,b19f474cc451042a9d18cfb7,REJECT_FALSE_POSITIVE,broad annual/by-date/month action rather than an unambiguous single scheduled FOMC meeting outcome
32584,FOMC_DECISION,1f718f6819f59d69e3adfe90,REJECT_FALSE_POSITIVE,broad annual/by-date/month action rather than an unambiguous single scheduled FOMC meeting outcome
101772,FOMC_DECISION,ef3b972bb0d8b2bf28636dff,ACCEPT_STRICT_FAMILY,"specific scheduled Fed/FOMC meeting decision, vote, or dissent outcome"
16084,FOMC_DECISION,ae1680daa6bd6375ab8a51ba,REJECT_FALSE_POSITIVE,broad annual/by-date/month action rather than an unambiguous single scheduled FOMC meeting outcome
102643,FOMC_DECISION,6b22bb416251663b43b9d1ff,ACCEPT_STRICT_FAMILY,"specific scheduled Fed/FOMC meeting decision, vote, or dissent outcome"
37537,FOMC_DECISION,b3422a4193bf8a16b0439d3d,ACCEPT_STRICT_FAMILY,"specific scheduled Fed/FOMC meeting decision, vote, or dissent outcome"
45883,FOMC_DECISION,8fb577c43ccd286a1f0aa83c,ACCEPT_STRICT_FAMILY,"specific scheduled Fed/FOMC meeting decision, vote, or dissent outcome"
192697,FOMC_DECISION,38a508dcc07269b5afde6a02,ACCEPT_STRICT_FAMILY,"specific scheduled Fed/FOMC meeting decision, vote, or dissent outcome"
432088,FOMC_DECISION,e6b7123afe07f7f1efd6edaf,ACCEPT_STRICT_FAMILY,"specific scheduled Fed/FOMC meeting decision, vote, or dissent outcome"
901410,FOMC_DECISION,85d0b3125a443dbc5d128a8c,REJECT_FALSE_POSITIVE,broad annual/by-date/month action rather than an unambiguous single scheduled FOMC meeting outcome
45887,FOMC_DECISION,b4c0160a857ab8d09b7c2508,REJECT_FALSE_POSITIVE,broad annual/by-date/month action rather than an unambiguous single scheduled FOMC meeting outcome
45886,FOMC_DECISION,0bf4be4c2288d1aa19bf2779,ACCEPT_STRICT_FAMILY,"specific scheduled Fed/FOMC meeting decision, vote, or dissent outcome"
11862,FOMC_DECISION,d9885a8c9b84b8b8c12e1474,ACCEPT_STRICT_FAMILY,"specific scheduled Fed/FOMC meeting decision, vote, or dissent outcome"
389834,FOMC_DECISION,952a67c2f33038ba8e8ab757,ACCEPT_STRICT_FAMILY,"specific scheduled Fed/FOMC meeting decision, vote, or dissent outcome"
192696,FOMC_DECISION,b641a36570c7c120ff272ceb,ACCEPT_STRICT_FAMILY,"specific scheduled Fed/FOMC meeting decision, vote, or dissent outcome"
903089,FOMC_DECISION,58a9f1e516e5404975835aee,REJECT_FALSE_POSITIVE,broad annual/by-date/month action rather than an unambiguous single scheduled FOMC meeting outcome
901317,FOMC_DECISION,9f79f9becacfdca3ddf2901f,REJECT_FALSE_POSITIVE,broad annual/by-date/month action rather than an unambiguous single scheduled FOMC meeting outcome
22449,FOMC_DECISION,6b8abf69524429c94db82ac6,REJECT_FALSE_POSITIVE,broad annual/by-date/month action rather than an unambiguous single scheduled FOMC meeting outcome
287482,FOMC_DECISION,e8cd9540c2dd7386e3300e3a,ACCEPT_STRICT_FAMILY,"specific scheduled Fed/FOMC meeting decision, vote, or dissent outcome"
17140,FOMC_DECISION,4ee85ad08c7f58e53e4e2851,ACCEPT_STRICT_FAMILY,"specific scheduled Fed/FOMC meeting decision, vote, or dissent outcome"
35090,FOMC_DECISION,3d19bfa6f7a6211eb6694593,ACCEPT_STRICT_FAMILY,"specific scheduled Fed/FOMC meeting decision, vote, or dissent outcome"
287395,FOMC_DECISION,431ff727b5cecef00e9a60b5,ACCEPT_STRICT_FAMILY,"specific scheduled Fed/FOMC meeting decision, vote, or dissent outcome"
17792,FOMC_DECISION,c117265f22c9b1f2a0a8a7d0,ACCEPT_STRICT_FAMILY,"specific scheduled Fed/FOMC meeting decision, vote, or dissent outcome"
91091,FOMC_DECISION,18c5e22b98bdb41d6201718e,ACCEPT_STRICT_FAMILY,"specific scheduled Fed/FOMC meeting decision, vote, or dissent outcome"
24087,FOMC_DECISION,97fc86afa14ef56481bc6a54,ACCEPT_STRICT_FAMILY,"specific scheduled Fed/FOMC meeting decision, vote, or dissent outcome"
39673,FOMC_DECISION,1fec4efa40dfdebc8a4ae20b,ACCEPT_STRICT_FAMILY,"specific scheduled Fed/FOMC meeting decision, vote, or dissent outcome"
432066,FOMC_DECISION,b11b0541621118d99e140fbd,ACCEPT_STRICT_FAMILY,"specific scheduled Fed/FOMC meeting decision, vote, or dissent outcome"
67284,FOMC_DECISION,0c72a01b7d3bc18feace23f7,ACCEPT_STRICT_FAMILY,"specific scheduled Fed/FOMC meeting decision, vote, or dissent outcome"
770454,FOMC_DECISION,e3486853b53105ef8ad5416c,ACCEPT_STRICT_FAMILY,"specific scheduled Fed/FOMC meeting decision, vote, or dissent outcome"
770450,FOMC_DECISION,d5efc7780491cea0b322b328,ACCEPT_STRICT_FAMILY,"specific scheduled Fed/FOMC meeting decision, vote, or dissent outcome"
10483,FOMC_DECISION,b9b143035c03a57288aa80dd,REJECT_FALSE_POSITIVE,broad annual/by-date/month action rather than an unambiguous single scheduled FOMC meeting outcome
67950,FOMC_DECISION,2550521fde0462ca472f82df,ACCEPT_STRICT_FAMILY,"specific scheduled Fed/FOMC meeting decision, vote, or dissent outcome"
15665,FOMC_DECISION,c51266ea0c13ae018c897c1c,ACCEPT_STRICT_FAMILY,"specific scheduled Fed/FOMC meeting decision, vote, or dissent outcome"
902476,MACRO_STATISTICAL_RELEASE,ac4d9aa2a1a2205ae3911980,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
106822,MACRO_STATISTICAL_RELEASE,d74012d383fb0fce3227d7b6,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
4050,MACRO_STATISTICAL_RELEASE,9efc190f6343e8c33c84cbec,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
153683,MACRO_STATISTICAL_RELEASE,43c2d705392c1e15739c28ad,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
206748,MACRO_STATISTICAL_RELEASE,807480302d75eed137591441,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
834623,MACRO_STATISTICAL_RELEASE,0c15efbc8b837c8f3bb57df9,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
902237,MACRO_STATISTICAL_RELEASE,911fb7c787406492974a257e,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
902050,MACRO_STATISTICAL_RELEASE,7c5857ac64842b41c307e656,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
14389,MACRO_STATISTICAL_RELEASE,05ab38984e95d0d5ad0a5db3,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
901221,MACRO_STATISTICAL_RELEASE,047bfdcb581aa7395797a5e3,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
903431,MACRO_STATISTICAL_RELEASE,12fb3c52aa34702ec0c93379,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
340104,MACRO_STATISTICAL_RELEASE,dcbcc1056ea12643029201aa,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
37198,MACRO_STATISTICAL_RELEASE,0653d0bed61171f183eeaa92,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
34561,MACRO_STATISTICAL_RELEASE,868512031ddec229111dffc7,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
779122,MACRO_STATISTICAL_RELEASE,df3a02a6e0d6a31b624c43df,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
53730,MACRO_STATISTICAL_RELEASE,01e6e54575a9df0c894b8884,REJECT_FALSE_POSITIVE,question concerns release timing/existence rather than the statistical observation
462457,MACRO_STATISTICAL_RELEASE,ab9f8f4cafd0e3a3a4020285,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
838711,MACRO_STATISTICAL_RELEASE,f4e9522915a1df07aeaf9c90,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
106812,MACRO_STATISTICAL_RELEASE,2fcbeccc8c7b24a561e41815,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
16695,MACRO_STATISTICAL_RELEASE,539546127f2ee1cf358ae04a,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
197933,MACRO_STATISTICAL_RELEASE,f594e8e25a8a9ff779786e84,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
410741,MACRO_STATISTICAL_RELEASE,740e429640f57007505af897,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
11872,MACRO_STATISTICAL_RELEASE,65474fd436d5c436a420696f,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
606454,MACRO_STATISTICAL_RELEASE,1f7a653cce306cd61476605d,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
660463,MACRO_STATISTICAL_RELEASE,6c78a719f913724f24f2a331,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
670689,MACRO_STATISTICAL_RELEASE,a8fc53f29da177edd32a6446,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
903758,MACRO_STATISTICAL_RELEASE,435f3b879655fa579dfd830d,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
30614,MACRO_STATISTICAL_RELEASE,056176cf3edde25d0bda1a44,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
26238,MACRO_STATISTICAL_RELEASE,1edb17a8defbc0995a6728b1,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
524568,MACRO_STATISTICAL_RELEASE,18e3a6ea87b6a4e613af12f9,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
193872,MACRO_STATISTICAL_RELEASE,6cfff91b43ce557b0b201e79,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
562383,MACRO_STATISTICAL_RELEASE,036e9adcdd4ac3048bafc5ab,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
246674,MACRO_STATISTICAL_RELEASE,e05fb8ee4299ad632025a446,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
18119,MACRO_STATISTICAL_RELEASE,13c0e8d03a63f9f23564fb83,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
203594,MACRO_STATISTICAL_RELEASE,edf6dd2d1a7ef6ee34d17e2c,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
107437,MACRO_STATISTICAL_RELEASE,16004e053ebd3ffc7084f938,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
11073,MACRO_STATISTICAL_RELEASE,608823ae7bafad92e4caa70c,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
226121,MACRO_STATISTICAL_RELEASE,2754751f960eb1b2d9d5b393,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
213083,MACRO_STATISTICAL_RELEASE,1ddb1c4953c583706d93c1ba,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
53165,MACRO_STATISTICAL_RELEASE,e8201b4666022dda68592212,REJECT_FALSE_POSITIVE,question concerns release timing/existence rather than the statistical observation
5843,MACRO_STATISTICAL_RELEASE,3fe45268f7782e413b1fca23,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
339954,MACRO_STATISTICAL_RELEASE,d36fd36a073096cd6ace6359,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
670690,MACRO_STATISTICAL_RELEASE,fe3698978d5b650d42dbea11,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
5840,MACRO_STATISTICAL_RELEASE,39f64793781894cddce54734,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
563235,MACRO_STATISTICAL_RELEASE,4edd71a8b2e980a09dda4fb6,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
103517,MACRO_STATISTICAL_RELEASE,13d8ddd5d6a49d5f53229d4d,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
811515,MACRO_STATISTICAL_RELEASE,9fb6b1e375a422a81dd3ef53,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
711852,MACRO_STATISTICAL_RELEASE,c82b920ca1d3d46ed9d5d3e9,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
3860,MACRO_STATISTICAL_RELEASE,1ab597f0fa22260fa89301f4,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
153669,MACRO_STATISTICAL_RELEASE,870244ae057a4a1ccb23b7e7,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
660461,MACRO_STATISTICAL_RELEASE,2afd8170b1ba0e7a08c0e0ea,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
35440,MACRO_STATISTICAL_RELEASE,8ebc1b5a721583ef713e8ded,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
607340,MACRO_STATISTICAL_RELEASE,1b862b34b1753494c2b7e3c9,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
5757,MACRO_STATISTICAL_RELEASE,021c534087dfe9d3089b98cf,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
4313,MACRO_STATISTICAL_RELEASE,182c580294fc946c98e6650e,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
580298,MACRO_STATISTICAL_RELEASE,b1dbefe22010674972183685,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
535147,MACRO_STATISTICAL_RELEASE,b6033f5d71cbaca48056adbc,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
524530,MACRO_STATISTICAL_RELEASE,c029ef66695d1cdc6c55d3f9,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
193877,MACRO_STATISTICAL_RELEASE,eeeb00202455d7ec16df58e7,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
205145,MACRO_STATISTICAL_RELEASE,bdd132477e50da19c61c631d,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
67291,MACRO_STATISTICAL_RELEASE,4ea620212de5260773eedde4,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
12040,MACRO_STATISTICAL_RELEASE,40c7970dc27b9941e07419c1,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
5985,MACRO_STATISTICAL_RELEASE,c16ffac21efd59a14ab00302,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
897955,MACRO_STATISTICAL_RELEASE,c0d696bc181bb9143d7ed9d0,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
434741,MACRO_STATISTICAL_RELEASE,cede0accd367368e8a02f421,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
779131,MACRO_STATISTICAL_RELEASE,93e7ac1373e0f38d932cb7ab,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
903780,MACRO_STATISTICAL_RELEASE,7dcaf57268d2b2d25b355a22,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
85672,MACRO_STATISTICAL_RELEASE,fb57a2dfaa70844de78db2cf,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
10273,MACRO_STATISTICAL_RELEASE,cf54b07bcdd6bc6446dc5354,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
261380,MACRO_STATISTICAL_RELEASE,028d0b08771aec0feed56c26,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
901447,MACRO_STATISTICAL_RELEASE,6fb92bb379685533b21728c9,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
903035,MACRO_STATISTICAL_RELEASE,3e9f03ac66d0368c03cb452c,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
203652,MACRO_STATISTICAL_RELEASE,f9f059cd9fc536d297fc5657,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
10749,MACRO_STATISTICAL_RELEASE,2920c92684ddfcb2db869a52,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
606453,MACRO_STATISTICAL_RELEASE,f0f25ec0d088dabe935f85dd,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
436462,MACRO_STATISTICAL_RELEASE,d68a823d57841efc9e943363,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
838712,MACRO_STATISTICAL_RELEASE,a59ecd1f396d6459bc636b43,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
743876,MACRO_STATISTICAL_RELEASE,82b2c9c08bc64c78f726d744,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
867862,MACRO_STATISTICAL_RELEASE,374636143128161bb8fb2fc2,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
15392,MACRO_STATISTICAL_RELEASE,697916276272434058105239,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
83746,MACRO_STATISTICAL_RELEASE,94b1189c584fa3e849936134,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
901284,MACRO_STATISTICAL_RELEASE,cea4854deeae717dd0bbc57a,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
85686,MACRO_STATISTICAL_RELEASE,425c2787dc971c97d1a04d41,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
188924,MACRO_STATISTICAL_RELEASE,7b7a99d5afd610c9ef0f7cb0,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
12373,MACRO_STATISTICAL_RELEASE,8564940fe52dd64368ba8666,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
11828,MACRO_STATISTICAL_RELEASE,aba76d7ca3878433213ba217,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
119828,MACRO_STATISTICAL_RELEASE,d8958f394d663b7b351489fd,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
436440,MACRO_STATISTICAL_RELEASE,da6ad801074d899136a481a7,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
462423,MACRO_STATISTICAL_RELEASE,bf47508740301189e709af55,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
436403,MACRO_STATISTICAL_RELEASE,a0278ff740835321555756d9,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
182146,MACRO_STATISTICAL_RELEASE,27192d61cc2d57c3f9562bc3,AMBIGUOUS_UNRESOLVED,title+slug do not identify a unique official scheduled statistical release
197105,MACRO_STATISTICAL_RELEASE,c6a1a5928865b5c89cb7ff91,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
34577,MACRO_STATISTICAL_RELEASE,f6538f8df59638789f5532f6,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
13275,MACRO_STATISTICAL_RELEASE,8bf908a4484d9ad2696a99cc,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
30833,MACRO_STATISTICAL_RELEASE,9ae0097e109d198285067c1a,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
205139,MACRO_STATISTICAL_RELEASE,14546d2fcc9734d00e0f65e0,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
10319,MACRO_STATISTICAL_RELEASE,e44c8ed22b36662ef2077f93,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
208207,MACRO_STATISTICAL_RELEASE,ee2d3cf5d682cdfbd3b3ee41,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
10985,MACRO_STATISTICAL_RELEASE,a1b85d430730e81c8d8eb4e2,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
12632,MACRO_STATISTICAL_RELEASE,3f6b3025bdb81910d22ebce0,ACCEPT_STRICT_FAMILY,specific official macro statistical release observation
100079,MA_PENDING_COMPLETION,40edbc80b04c65c45346abbc,AMBIGUOUS_UNRESOLVED,title+slug do not establish that the transaction was already definitively announced; external context would be required
100229,MA_PENDING_COMPLETION,a5020c1bd7855b28d8dbbac8,AMBIGUOUS_UNRESOLVED,title+slug do not establish that the transaction was already definitively announced; external context would be required
99583,MA_PENDING_COMPLETION,eae812ba32a43fb7b2e5adc0,AMBIGUOUS_UNRESOLVED,title+slug do not establish that the transaction was already definitively announced; external context would be required
192925,MA_PRE_ANNOUNCEMENT_OR_RUMOR,6227b01c5d79f91da0674250,ACCEPT_STRICT_FAMILY,specific corporate merger/acquisition/takeover announcement or pre-announcement transaction question
15616,MA_PRE_ANNOUNCEMENT_OR_RUMOR,c506cf92fad769c82e4de82d,ACCEPT_STRICT_FAMILY,specific corporate merger/acquisition/takeover announcement or pre-announcement transaction question
192962,MA_PRE_ANNOUNCEMENT_OR_RUMOR,0e6d124ca729f3966ebaaa56,ACCEPT_STRICT_FAMILY,specific corporate merger/acquisition/takeover announcement or pre-announcement transaction question
14371,MA_PRE_ANNOUNCEMENT_OR_RUMOR,874f91776c0abfea2f5181f2,ACCEPT_STRICT_FAMILY,specific corporate merger/acquisition/takeover announcement or pre-announcement transaction question
100076,MA_PRE_ANNOUNCEMENT_OR_RUMOR,513ba52839b8e72e6d6ea6f0,ACCEPT_STRICT_FAMILY,specific corporate merger/acquisition/takeover announcement or pre-announcement transaction question
4682,MA_PRE_ANNOUNCEMENT_OR_RUMOR,5ca9f1917825283bef7c2282,ACCEPT_STRICT_FAMILY,specific corporate merger/acquisition/takeover announcement or pre-announcement transaction question
4793,MA_PRE_ANNOUNCEMENT_OR_RUMOR,995c6b31be15747b9bb45038,ACCEPT_STRICT_FAMILY,specific corporate merger/acquisition/takeover announcement or pre-announcement transaction question
382331,MA_PRE_ANNOUNCEMENT_OR_RUMOR,64371a2a819ae41bf18137f3,ACCEPT_STRICT_FAMILY,specific corporate merger/acquisition/takeover announcement or pre-announcement transaction question
103773,MA_PRE_ANNOUNCEMENT_OR_RUMOR,7cc9891c27f7a11fb4108dc7,ACCEPT_STRICT_FAMILY,specific corporate merger/acquisition/takeover announcement or pre-announcement transaction question
580279,MA_PRE_ANNOUNCEMENT_OR_RUMOR,3277a32e3e4cdac21ead8933,REJECT_FALSE_POSITIVE,sovereign-territory acquisition is not a corporate M&A event
192851,MA_PRE_ANNOUNCEMENT_OR_RUMOR,0eddfb30fe1b0ffc1a9959c6,ACCEPT_STRICT_FAMILY,specific corporate merger/acquisition/takeover announcement or pre-announcement transaction question
601984,MA_PRE_ANNOUNCEMENT_OR_RUMOR,a66ed9ca196ad9064cb14f7c,ACCEPT_STRICT_FAMILY,specific corporate merger/acquisition/takeover announcement or pre-announcement transaction question
