exact_group_id,ticker,event_date,pit_timestamp,pit_probability,m2_probability,market_id,event_key,source_file,join_key,signal_map_version,p_cutoff,delta_1h,delta_6h,delta_24h,velocity_6h_per_hour,conditional_z_move_6h,signed_notional_imbalance_24h,wallet_hhi_notional_24h,same_direction_transition_share_lifecycle,jump_score_6h,matrix_profile_discord_6h
W4CE1-abd03406f55f8edb222a,DOCU,2026-06-04,2026-06-03T20:00:00Z,0.945,0.945,2335601,DOCU|2026-06-04,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.945,0,0.01,0.01,0.001666666667,0.5835852106,0.8260867675,0.3156898696,0.7714285714,3.464101615,0
W4CE1-abe921f69dde328a2e27,SHAK,2026-02-26,2026-02-25T21:00:00Z,0.62,0.62,1369670,SHAK|2026-02-26,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.62,0,-0.01,-0.005,-0.001666666667,0.212278309,-0.1008281627,0.1493191655,0.55,1.429813125,0.4761917787
W4CE1-ac341ecdd61edb4a8746,MET,2025-11-05,2025-11-04T21:00:00Z,0.265,0.265,655443,MET|2025-11-05,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.265,0,-0.01,-0.025,-0.001666666667,,-0.6957284881,0.3171804201,0.6585365854,3.124533864,0
W4CE1-affab06d65d4268b873b,WMB,2026-05-04,2026-05-01T20:00:00Z,0.65,0.65,2039917,WMB|2026-05-04,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.65,0.005,0.07,0.05,0.01166666667,1.681240312,1,0.7591449707,,5.348435597,0.2665121223
W4CE1-b3ba757012e07b9fe635,COST,2026-03-05,2026-03-04T21:00:00Z,0.935,0.935,1403853,COST|2026-03-05,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.935,0,0.005,0.005,0.0008333333333,0.858268376,0.7887400371,0.1250115929,0.5575757576,0.6517505359,0
W4CE1-b5fea07d038f485ea00e,RDDT,2026-02-05,2026-02-04T21:00:00Z,0.925,0.925,1268878,RDDT|2026-02-05,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.925,-0.005,-0.005,-0.01,-0.0008333333333,0.5256664251,0.7639183253,0.2048381751,0.6431095406,0.341639174,0.632455532
W4CE1-bb45a088e2c567519576,CMG,2026-02-03,2026-02-02T21:00:00Z,0.565,0.565,1230454,CMG|2026-02-03,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.565,0,-0.05,-0.04,-0.008333333333,-0.5391997433,0.5199220306,0.1508916671,0.4430379747,6.407662215,0.4260782181
W4CE1-bd9651d477fb2fdd9eb6,CBRE,2026-04-23,2026-04-22T20:00:00Z,0.91,0.91,1937070,CBRE|2026-04-23,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.91,0.005,0.005,0.005,0.0008333333333,0.6086801625,0.775862064,0.5793565337,0.375,0.875189949,
W4CE1-be1b3b7d9760925b8866,TDOC,2025-10-29,2025-10-28T20:00:00Z,0.535,0.535,642124,TDOC|2025-10-29,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.535,0.04,0.04,0.045,0.006666666667,,0.3637946311,0.207310277,0.5487804878,7.194568101,0.7033169722
W4CE1-c209bcb0d22bea33416d,AXP,2025-10-17,2025-10-16T20:00:00Z,0.855,0.855,627451,AXP|2025-10-17,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.855,-0.03,-0.03,0.16,-0.005,,0.8251293955,0.3144842241,0.6234567901,3.237555645,0.4819056412
W4CE1-c30d31a9c5570f1111ff,HESM,2026-05-04,2026-05-01T20:00:00Z,0.875,0.875,2039918,HESM|2026-05-04,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.875,0,0,0.125,0,0.261606945,,,,0,0
W4CE1-c3100a07316f47562634,EFX,2026-02-04,2026-02-03T21:00:00Z,0.85,0.85,1254013,EFX|2026-02-04,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.85,-0.005,-0.015,-0.015,-0.0025,0.2741448743,0.7077860702,0.09324594374,0.5691056911,3.469889592,0.3748738722
W4CE1-c33f49eb4b75be756741,EA,2026-05-05,2026-05-04T20:00:00Z,0.695,0.695,2048148,EA|2026-05-05,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.695,0,0,0,0,,,,0.8888888889,,0
W4CE1-c496bc89ab7c43f13cd3,POWL,2025-11-18,2025-11-17T21:00:00Z,0.905,0.905,675497,POWL|2025-11-18,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.905,-0.005,0.01,0.055,0.001666666667,0.8401571725,0.9466642279,0.3954444239,0.6330275229,0.8207826817,0.5143504034
W4CE1-c7c34818c20a18c013a8,DKNG,2026-05-07,2026-05-06T20:00:00Z,0.33,0.33,2062054,DKNG|2026-05-07,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.33,0.015,0.025,0.02,0.004166666667,0.5400946857,,,0.4666666667,2.526704663,0.2821952891
W4CE1-c8a1f86876c2814a14b6,HOG,2026-02-10,2026-02-09T21:00:00Z,0.615,0.615,1238101,HOG|2026-02-10,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.615,0,0.01,0.005,0.001666666667,0.9054000004,0.6020048001,0.2744496646,0.5107913669,2.028370211,0.3834524502
W4CE1-ca5841aafbdc870496f1,EBAY,2026-04-29,2026-04-28T20:00:00Z,0.9015,0.9015,2003538,EBAY|2026-04-29,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.9015,-0.0125,-0.0115,0,-0.001916666667,0.05492473332,,,0.5869565217,2.921538249,0.3880677611
W4CE1-cae69f3d657924d0a0d6,ACM,2025-11-18,2025-11-17T21:00:00Z,0.955,0.955,675008,ACM|2025-11-18,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.955,0.04,0.035,0.085,0.005833333333,1.737629074,0.9331806848,0.1837159484,0.8084291188,2.533343107,0.1188534107
W4CE1-cb37e65d595776e7cbbb,TGT,2025-11-19,2025-11-18T21:00:00Z,0.505,0.505,675507,TGT|2025-11-19,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.505,0.015,-0.065,-0.125,-0.01083333333,-1.510857639,-0.7293168988,0.3125933707,0.3554006969,16.86226899,0.5400853142
W4CE1-d02a061caba920525ee0,WMT,2026-02-19,2026-02-18T21:00:00Z,0.84,0.84,1339788,WMT|2026-02-19,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.84,0.07,-0.05,-0.045,-0.008333333333,-0.521938216,0.3314337533,0.1069292529,0.553633218,65.81793069,0.3468004107
W4CE1-d14e478474961fe9b6ba,SONO,2025-11-05,2025-11-04T21:00:00Z,0.725,0.725,656785,SONO|2025-11-05,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.725,-0.005,0.04,0.235,0.006666666667,0.9832512069,0.9397406545,0.8074048462,0.4941176471,1.225642888,0.4058006026
W4CE1-d3cf141ee10a3e8bdffb,MRNA,2025-11-06,2025-11-05T21:00:00Z,0.61,0.61,657079,MRNA|2025-11-06,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.61,-0.2,-0.24,-0.225,-0.04,-4.701494623,-0.08724454572,0.2211336329,0.6233766234,66.7246125,0.8790652699
W4CE1-d5132f36bde3e25fccf7,HUM,2026-04-29,2026-04-28T20:00:00Z,0.75,0.75,2003539,HUM|2026-04-29,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.75,-0.015,-0.015,-0.005,-0.0025,-0.1110358819,0.968537361,0.2617853869,0.6071428571,2.023472278,0.4497083533
W4CE1-d8228741d4b7822ea506,UAA,2025-11-06,2025-11-05T21:00:00Z,0.61,0.61,658487,UAA|2025-11-06,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.61,0,0.005,0.005,0.0008333333333,-0.4542182296,0.3981018782,0.1291114291,0.5319148936,0.7344740424,0.2664595373
W4CE1-dbfa5c1a4d4b5dca4a22,GIS,2026-03-18,2026-03-17T20:00:00Z,0.16,0.16,1499778,GIS|2026-03-18,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.16,0,0,-0.065,0,-0.07047423061,-0.6954925043,0.2013728368,0.6368159204,0.8993210126,0.4914448653
W4CE1-dc9206d3fb5d6e2d80ef,UBER,2026-05-06,2026-05-05T20:00:00Z,0.125,0.125,2062032,UBER|2026-05-06,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.125,-0.03,0,0.05,0,-0.3478088048,-0.3516244003,0.05998460422,0.612244898,8.093889114,0.4058006026
W4CE1-de93c2f6581ed9d18dda,CRCL,2026-05-11,2026-05-08T20:00:00Z,0.585,0.585,2110078,CRCL|2026-05-11,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.585,0,0.04,-0.125,0.006666666667,0.8201055716,0.3278161251,0.1983687743,0.6274509804,4.496605063,0.2828375795
W4CE1-e36d0a61dfec9b0e7e90,UNFI,2026-03-10,2026-03-09T20:00:00Z,0.945,0.945,1421646,UNFI|2026-03-10,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.945,0,0.03,0.005,0.005,1.547157398,0.8507032774,0.2177052939,0.7456140351,1.796075373,0.4035872804
W4CE1-e5961ad8bd82178c1bb7,ETOR,2026-05-12,2026-05-11T20:00:00Z,0.845,0.845,2110080,ETOR|2026-05-12,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.845,0.005,0.085,0.29,0.01416666667,2.208589465,1,0.2116894576,0.875,2.830347228,0.0997192112
W4CE1-e7eb1a060366203d201d,PEP,2026-07-09,2026-07-08T20:00:00Z,0.915,0.915,2700674,PEP|2026-07-09,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.915,0,0.005,-0.015,0.0008333333333,0.3824912118,0.8510183634,0.3203661517,0.6206896552,1.251086484,0
W4CE1-ef3fd37979447dfabf74,NVDA,2025-11-19,2025-11-18T21:00:00Z,0.925,0.925,675504,NVDA|2025-11-19,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.925,0.04,0.07,-0.005,0.01166666667,2.174578167,0.5630303541,0.0541769487,0.6518585675,4.946265569,0.4127421956
W4CE1-f0612bb7a0a98275b963,BLK,2025-10-14,2025-10-13T20:00:00Z,0.935,0.935,619556,BLK|2025-10-14,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.935,0,0.015,0.05,0.0025,,0.9016147845,0.2199039034,0.6113744076,2.697963038,0.3984931271
W4CE1-f1e9d779e6a65f8d3ad4,CHWY,2026-06-10,2026-06-09T20:00:00Z,0.655,0.655,2387806,CHWY|2026-06-10,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.655,-0.015,0.21,0.165,0.035,4.778665756,-0.9293642376,0.7731124456,0.6666666667,53.95926076,0.1436272072
W4CE1-f485e196fd02dbc8f0e2,DE,2026-05-21,2026-05-20T20:00:00Z,0.915,0.915,2186409,DE|2026-05-21,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.915,-0.005,-0.01,-0.005,-0.001666666667,0.0747044872,-0.09806965975,0.1957530771,0.6956521739,0.9638631947,0.8573732769
W4CE1-f80f12865c07bcb93c7c,CSCO,2026-05-13,2026-05-12T20:00:00Z,0.976,0.976,2110084,CSCO|2026-05-13,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.976,0.0055,0.02,0.014,0.003333333333,1.136483456,0.9572092518,0.9048368143,0.5416666667,3.288142452,0.2956679661
W4CE1-f8a7c679f4f52016f586,CHGG,2026-02-09,2026-02-06T21:00:00Z,0.615,0.615,1321400,CHGG|2026-02-09,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.615,-0.01,-0.02,-0.07,-0.003333333333,-0.8185396268,-0.8554217245,0.3073015239,0.4615384615,0.3267196621,0.4827997336
W4CE1-fbc86cd0aa3d60f59d98,AAL,2026-07-23,2026-07-22T20:00:00Z,0.89,0.89,2866430,AAL|2026-07-23,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.89,0.005,-0.035,0.03,-0.005833333333,-0.4814629069,,,0.7857142857,1.924748437,0.4
W4CE1-fc0a905a45a0395f0973,KHC,2025-10-29,2025-10-28T20:00:00Z,0.88,0.88,647818,KHC|2025-10-29,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.88,0.005,0.07,0.055,0.01166666667,,0.6407182336,0.2231784432,0.6274509804,10.79185215,0.4311337452
W4CE1-fccde1989e5e82dc2f10,CRM,2025-12-03,2025-12-02T21:00:00Z,0.935,0.935,697446,CRM|2025-12-03,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.935,0,0,0.02,0,0.6475777132,0.9729260306,0.1102692855,0.7529411765,0,0
