route_id,source_path,market_key,question_or_title,keyword_hits,condition_id_sample,token_id_sample
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,21416,Capitals vs. Jets,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,21423,Stars vs. Oilers,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,21432,Oilers vs. Kraken,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,21448,Flames vs. Oilers,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,21539,Supreme Court blocks order forcing Trump to rehire federal workers?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,21550,Bitcoin Up or Down on March 26?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,21594,Poilievre out as leader of Conservatives in 2025?,fed;oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,21598,Will Pierre Poilievre lose his seat?,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,21625,Bank of England rate cut in May meeting?,rate cut,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,21689,Will Conservatives flip Liberals in the polls before the election?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,21734,Next Government of Canada,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,21750,UEFA Europa League: Lazio vs. Bodø/Glimt (To Advance),fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,21816,Lightning vs. Islanders,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,21819,Oilers vs. Golden Knights,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,21827,Lightning vs. Senators,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,21835,Oilers vs. Sharks,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,21843,Oilers vs. Kings,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,21987,Pistons vs. Raptors,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22073,Tampa Bay Rays vs. Pittsburgh Pirates,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22083,Baltimore Orioles vs. Boston Red Sox,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22097,Pittsburgh Pirates vs. New York Yankees,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22110,Pittsburgh Pirates vs. New York Yankees,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22123,Pittsburgh Pirates vs. New York Yankees,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22137,Pittsburgh Pirates vs. St. Louis Cardinals,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22147,Pittsburgh Pirates vs. St. Louis Cardinals,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22192,Pittsburgh Pirates vs. St. Louis Cardinals,fed;rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22212,Negative GDP growth in Q2 2025?,gdp,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22213,Negative GDP growth in Q3 2025?,gdp,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22214,Negative GDP growth in 2025?,gdp,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22216,5% GDP contraction in Q3 2025?,gdp,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22270,Spurs vs Trail Blazers,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22284,Lakers vs. Thunder,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22302,Timberwolves vs. Grizzlies,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22325,Oilers vs. Ducks,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22341,Blues vs. Oilers,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22355,Sharks vs. Oilers,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22399,Oilers vs. Jets,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22418,April Unemployment Rate,unemployment,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22420,Ethereum Up or Down on April 9?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22426,How many jobs added in April?,payroll,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22436,What will Warren Buffett say during May 3 Shareholders Meeting?,fomc,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22449,Fed rate cut by June meeting?,fed;fomc;rate cut,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22460,Nuggets vs Kings,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22508,How high will 10-year Treasury yield go in April?,treasury;yield,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22509,How high will 10-year Treasury yield go in 2025?,treasury;yield,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22510,10-year Treasury yield on Friday?,treasury;yield,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22522,Turnout in 2025 Canadian Federal Election?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22542,Philadelphia Phillies vs. Atlanta Braves,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22544,Pittsburgh Pirates vs. Cincinnati Reds,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22582,April Inflation - Annual,inflation,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22618,Pittsburgh Pirates vs. Cincinnati Reds,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22650,10-year Treasury yield >4.5% Friday?,treasury;yield,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22682,Clippers vs Warriors,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22688,Wizards vs Heat,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22694,Pittsburgh Pirates vs. Cincinnati Reds,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22703,Milwaukee Brewers vs. Arizona Diamondbacks,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22717,Kings vs. Oilers,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22734,Oilers vs. Sharks,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22746,Washington Nationals vs. Pittsburgh Pirates,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22765,Washington Nationals vs. Pittsburgh Pirates,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22816,Canadian Election Debate Mentions: Carney,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22818,Canadian Election Debate Mentions: Poilievre,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22831,Washington Nationals vs. Pittsburgh Pirates,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22848,Highest temperature in London on April 17?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22861,UFC Fight Night: Machado Garry vs. Prates,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22868,ChatGPT o3 released by Friday?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22875,Washington Nationals vs. Pittsburgh Pirates,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22890,NBA Playoffs: Knicks vs. Pistons series outcome,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22923,4chan confirmed Fed operation?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22943,Cleveland Guardians vs. Pittsburgh Pirates,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22977,ECB Interest Rates: June 2025,interest rate;rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,22978,Will Russia capture Siversk by August 31?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23002,Oilers vs. Kings,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23009,Oilers vs. Kings,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23036,Cleveland Guardians vs. Pittsburgh Pirates,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23066,Ethereum price on April 25?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23081,10-year Treasury yield >4.4% Friday?,treasury;yield,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23085,Who will Trump announce as next Fed Chair in 2025?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23106,Kings vs. Oilers,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23119,Cleveland Guardians vs. Pittsburgh Pirates,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23176,Pittsburgh Pirates vs. Los Angeles Angels,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23196,NHL Playoffs: Oilers vs. Kings (To Advance),oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23228,Pittsburgh Pirates vs. Los Angeles Angels,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23232,La Liga: Valencia vs. Espanyol,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23233,La Liga: Barcelona vs. Mallorca,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23271,La Liga: 2nd Place,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23291,Pittsburgh Pirates vs. Los Angeles Angels,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23312,Ethereum Up or Down on April 25?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23356,Miami Marlins vs. Seattle Mariners,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23359,Pittsburgh Pirates vs. Los Angeles Dodgers,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23405,Pirates vs. Dodgers,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23440,10-year Treasury yield >4.3% Friday?,treasury;yield,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23467,Kings vs. Oilers,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23475,Astros vs. Royals,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23481,Pirates vs. Dodgers,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23514,Oilers vs. Kings,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23526,Cubs vs. Pirates,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23559,Highest temperature in NYC on April 30?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23562,Will Alan Keating finish up? - Million Dollar Game Day 1,dollar,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23563,Largest pot of all time on 2025 Hustler Casino Million Dollar Game?,dollar,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23580,Poilievre resigns as leader of Conservatives by Friday?,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23581,Poilievre resigns as leader of Conservatives before June?,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23587,Kings vs. Oilers,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23601,Cubs vs. Pirates,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23640,Jets vs. Blues,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23644,Cubs vs. Pirates,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23700,US GDP growth in Q2 2025?,gdp,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23701,Will Poilievre regain a seat in Canadian Parliament in 2025?,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23718,Padres vs. Pirates,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23720,Royals vs. Orioles,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23752,Bodo/Glimt vs. Tottenham,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23763,Padres vs. Pirates,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23778,NHL Playoffs: Golden Knights vs. Oilers (To Advance),oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23798,How many jobs added in May?,payroll,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23803,May Unemployment Rate,unemployment,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23844,Padres vs. Pirates,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23868,Pirates vs. Cardinals,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23871,Oilers vs. Golden Knights,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23903,Pirates vs. Cardinals,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23934,10-year Treasury yield >4.3% Friday?,treasury;yield,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23961,Oilers vs. Golden Knights,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,23966,Pirates vs. Cardinals,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24076,Pakistan air/missile strike on Indian soil by Friday?,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24087,Fed decision in September?,fed;fomc,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24094,Pakistan air/missile strike on Indian soil in May?,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24098,Golden Knights vs. Oilers,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24103,Braves vs. Pirates,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24182,Ethereum price on May 16?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24196,10-year Treasury yield >4.4% Friday?,treasury;yield,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24216,Golden Knights vs. Oilers,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24218,Braves vs. Pirates,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24234,Braves vs. Pirates,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24249,Pakistan air/missile strike on Indian soil by Friday?,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24251,India air/missile strike on Pakistan soil by Friday?,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24272,Panthers vs. Maple Leafs,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24278,Pirates vs. Mets,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24287,Oilers vs. Golden Knights,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24319,Pirates vs. Mets,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24334,ETH/BTC Up or Down on May 14?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24407,Brewers vs. Guardians,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24413,Pirates vs. Mets,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24432,May Inflation - Monthly,inflation,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24433,May Inflation - Annual,inflation,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24437,NFL Schedule: Who will Lions play on Thanksgiving?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24449,"""Mission: Impossible - The Final Reckoning"" Opening Weekend Box Office",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24456,La Liga: Real Madrid vs. Mallorca,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24550,Pirates vs. Phillies,fed;rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24578,10-year Treasury yield >4.5% next Friday?,treasury;yield,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24611,Pirates vs. Phillies,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24701,Pirates vs. Phillies,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24707,Cardinals vs. Royals,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24723,NHL Playoffs: Stars vs. Oilers series outcome,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24725,Reds vs. Pirates,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24746,Oilers vs. Stars,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24755,Reds vs. Pirates,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24761,Mariners vs. White Sox,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24792,Any more New Orleans escapees captured by Friday?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24806,WNBA MVP,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24813,ETH/BTC Up or Down on May 22?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24834,Reds vs. Pirates,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24857,"Bitcoin above $106,000 on May 27?",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24900,Oilers vs. Stars,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24906,Israel strike on Iranian nuclear facility before July?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24919,Phillies vs. Rockies,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24921,Brewers vs. Pirates,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24952,Tony Awards: Best Play,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24973,Brewers vs. Pirates,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,24978,Orioles vs. Red Sox,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,25031,Stars vs. Oilers,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,25039,"1,100+ Measles cases in U.S. before June?",fed,,
